"flight_date","dayofweek","airplane_code","airport_source_code","airport_target_code","flights_count"
"2019-04-01","2","B738","WMKK","RPLL","3"
"2019-04-01","2","MD11","EDDK","VMMC","1"
"2019-04-01","2","A320","KDEN","CYVR","1"
"2019-04-01","2","LJ45","ELLX","LFSN","2"
"2019-04-01","2","A320","RPLL","WBKK","2"
"2019-04-01","2","B738","LTBA","UKBB","1"
"2019-04-01","2","A320","EFHK","EDDT","1"
"2019-04-01","2","B738","LEMG","ENGM","2"
"2019-04-01","2","B738","ENGM","EDDB","2"
"2019-04-01","2","B738","LIRA","LPPT","2"
"2019-04-01","2","A388","OMDB","FABA","1"
"2019-04-01","2","A320","ULLI","LIRF","3"
"2019-04-01","2","A321","LFPG","EHAM","2"
"2019-04-01","2","CRJ9","LFML","EDDM","1"
"2019-04-01","2","B738","WMKK","VNKT","1"
"2019-04-01","2","DH8D","EBBR","LDZA","2"
"2019-04-01","2","A333","ESSA","KLAX","1"
"2019-04-01","2","AT76","EGNM","EIDW","2"
"2019-04-01","2","B733","EHAM","EGNP","2"
"2019-04-01","2","B77W","FAOR","ZGSZ","1"
"2019-04-01","2","A320","EDDF","OBBI","1"
"2019-04-01","2","A320","EGSS","LKKL","1"
"2019-04-01","2","B350","LDPL","EGHH","1"
"2019-04-01","2","A319","LIRF","EDDS","1"
"2019-04-01","2","B738","LEBL","LTFJ","1"
"2019-04-01","2","A333","EDDF","UAAA","1"
"2019-04-01","2","B77W","OMDB","LEBL","1"
"2019-04-01","2","A321","LTBA","ESSA","1"
"2019-04-01","2","","LFMN","LPFR","1"
"2019-04-01","2","B738","EHEH","EGPH","1"
"2019-04-01","2","B738","EKCH","LIRA","1"
"2019-04-01","2","","LFBD","LPPT","1"
"2019-04-01","2","A321","LSZH","ESSA","1"
"2019-04-01","2","A320","MMMX","KIAD","1"
"2019-04-01","2","A21N","LPPT","EGLL","2"
"2019-04-01","2","B738","LEMD","EPMO","1"
"2019-04-01","2","A320","LFPG","LGAV","1"
"2019-04-01","2","C25A","LHBP","EGBB","1"
"2019-04-01","2","B789","EGLL","KBWI","1"
"2019-04-01","2","E75S","LIML","ELLX","1"
"2019-04-01","2","B737","EHRD","LOWW","1"
"2019-04-01","2","B77W","VHSK","EDDF","1"
"2019-04-01","2","A321","EHAM","EFHK","1"
"2019-04-01","2","A320","LFPO","LPPT","1"
"2019-04-01","2","A359","NTAA","KSFO","1"
"2019-04-01","2","","VTBD","RJBB","2"
"2019-04-01","2","A320","EGGD","LPFR","1"
"2019-04-01","2","A319","LIRF","LOWW","1"
"2019-04-01","2","","KBED","CYOW","1"
"2019-04-01","2","B763","KSEA","RJBB","1"
"2019-04-01","2","","GBYD","GOBD","1"
"2019-04-01","2","","EBBR","EGCC","1"
"2019-04-01","2","A333","VIDP","UUEE","1"
"2019-04-01","2","A332","KJFK","LIRF","1"
"2019-04-01","2","A346","KJFK","EDDM","1"
"2019-04-01","2","B744","KPHL","EDDF","1"
"2019-04-01","2","B772","CYYZ","LFPG","1"
"2019-04-01","2","A333","CYUL","EHAM","1"
"2019-04-02","3","","EBBR","EDDF","1"
"2019-04-02","3","B752","EGNX","BIKF","1"
"2019-04-02","3","B738","LEBL","ENGM","1"
"2019-04-02","3","","LFPO","LIPV","1"
"2019-04-02","3","A359","OTHH","EGCC","2"
"2019-04-02","3","A320","LOWW","EBBR","2"
"2019-04-02","3","FA8X","LSGG","EPWA","1"
"2019-04-02","3","","LEBL","EKCH","1"
"2019-04-02","3","E195","LIMC","EDDM","2"
"2019-04-02","3","A319","EBBR","LIRQ","1"
"2019-04-02","3","E195","LFLL","EDDM","1"
"2019-04-02","3","A319","LIRF","LSZH","1"
"2019-04-02","3","B738","EGSS","LGAV","1"
"2019-04-02","3","A20N","EGAA","EHAM","1"
"2019-04-02","3","A320","LFLL","EDDF","1"
"2019-04-02","3","A320","LEBL","ESGG","1"
"2019-04-02","3","A319","LZIB","LFPO","1"
"2019-04-02","3","","EKCH","LEBL","1"
"2019-04-02","3","A321","LEBL","LIRF","2"
"2019-04-02","3","CRJ2","KIND","CYYZ","2"
"2019-04-02","3","A321","LSGG","UUEE","1"
"2019-04-02","3","A333","EDDF","OETH","1"
"2019-04-02","3","A319","EGKK","LIEO","1"
"2019-04-02","3","A333","EDDF","OMDB","1"
"2019-04-02","3","A359","OTHH","LIMC","2"
"2019-04-02","3","E190","ELLX","LSZH","1"
"2019-04-02","3","B789","RJTT","CYVR","1"
"2019-04-02","3","B739","EHAM","EGPF","1"
"2019-04-02","3","","VIDP","OMDB","1"
"2019-04-02","3","A318","LFPG","LROP","1"
"2019-04-02","3","","EBKT","LSZX","1"
"2019-04-02","3","B738","CEF4","KPSP","2"
"2019-04-02","3","A319","EGKK","LIRF","1"
"2019-04-02","3","","KBLI","CCI9","1"
"2019-04-02","3","B737","EDDL","ENGM","1"
"2019-04-02","3","A321","LTBA","LSZH","1"
"2019-04-02","3","A319","TXKF","KPHL","1"
"2019-04-02","3","B738","EPSY","EGSS","1"
"2019-04-02","3","B738","KLAX","CYYC","1"
"2019-04-02","3","B772","KORD","LOWW","1"
"2019-04-03","4","","YBBN","KHHR","2"
"2019-04-03","4","B788","YBBN","CYVR","1"
"2019-04-03","4","A333","KJFK","LEBL","1"
"2019-04-03","4","A20N","OTHH","LTFJ","2"
"2019-04-03","4","B752","KJFK","EGPH","1"
"2019-04-03","4","B738","ZGSZ","RKSI","1"
"2019-04-03","4","BCS3","EVRA","EDDT","1"
"2019-04-03","4","B734","ESSA","UUWW","1"
"2019-04-03","4","","UUWW","EHEH","1"
"2019-04-03","4","A332","OLBA","EGLL","1"
"2019-04-03","4","B738","EGGW","LFMU","1"
"2019-04-03","4","A320","LSZH","EBMB","2"
"2019-04-03","4","B738","RPLL","WMKK","3"
"2019-04-03","4","B772","RJFF","RKSI","1"
"2019-04-03","4","","EPWA","LFPG","2"
"2019-04-03","4","B748","EHAM","LIMC","1"
"2019-04-03","4","A320","EKCH","EGCC","1"
"2019-04-03","4","","ESSA","EDDL","1"
"2019-04-03","4","FA7X","LSZH","LDPV","1"
"2019-04-03","4","","LKVO","EHAM","1"
"2019-04-03","4","A321","UUDD","LEBL","1"
"2019-04-03","4","A321","EBCI","LROP","1"
"2019-04-03","4","","EGSS","LEAL","1"
"2019-04-03","4","","EGNX","EPKK","1"
"2019-04-03","4","","LSZR","EDDL","1"
"2019-04-03","4","A320","EDDH","EIDW","1"
"2019-04-03","4","A333","ZGSZ","OMDB","1"
"2019-04-03","4","A20N","LIMC","EKCH","1"
"2019-04-03","4","B77L","KDFW","CYVR","1"
"2019-04-03","4","A321","EDDM","LLSD","1"
"2019-04-03","4","B752","EGPH","KJFK","1"
"2019-04-03","4","E190","EDDM","LFMY","1"
"2019-04-03","4","A333","EHAM","CYYZ","1"
"2019-04-03","4","B789","NZAA","EGLL","1"
"2019-04-03","4","A320","UKKK","LOWW","1"
"2019-04-03","4","DH8D","ULLI","EVRA","2"
"2019-04-03","4","GLEX","EGLF","LLBG","1"
"2019-04-03","4","B744","UUEE","ZBAA","1"
"2019-04-03","4","B77F","EDAQ","OA16","1"
"2019-04-03","4","A332","LFPG","KSEA","1"
"2019-04-03","4","B738","EHAM","LLBG","1"
"2019-04-03","4","A320","EDDF","UUEE","1"
"2019-04-03","4","","LPPT","LFPG","1"
"2019-04-03","4","CRJ7","KDTW","CYUL","1"
"2019-04-03","4","","LEJR","EDDT","1"
"2019-04-03","4","","EDDS","LSGL","1"
"2019-04-03","4","B789","EDDM","KSFO","1"
"2019-04-03","4","","RPLL","KJFK","1"
"2019-04-03","4","CRJ2","CYYZ","KM33","1"
"2019-04-03","4","A388","EKCH","OMDB","1"
"2019-04-03","4","B738","EGLL","EHAM","1"
"2019-04-03","4","A319","LIRF","EDDK","1"
"2019-04-03","4","CRJ9","ESSA","ENVA","1"
"2019-04-03","4","B737","CYYZ","KMCF","1"
"2019-04-03","4","","EGPH","LIPU","1"
"2019-04-03","4","","EGGW","KHWO","1"
"2019-04-03","4","A319","LELH","EGKK","1"
"2019-04-03","4","A319","LIEE","EGSS","1"
"2019-04-03","4","","EKCH","LFLS","1"
"2019-04-03","4","B738","EIDW","EVRA","1"
"2019-04-03","4","A20N","ENGM","EKCH","2"
"2019-04-03","4","B77L","EDDF","OMAD","1"
"2019-04-03","4","A320","EGLL","LIMC","1"
"2019-04-03","4","B738","LTFJ","OETH","1"
"2019-04-03","4","A320","LOWS","EDDH","1"
"2019-04-03","4","B350","CYTZ","KHPN","1"
"2019-04-04","5","","WMKP","WSAP","1"
"2019-04-04","5","B763","KFLL","CYHU","1"
"2019-04-04","5","A333","RCTP","VMMC","1"
"2019-04-04","5","A321","VHHH","RCTP","3"
"2019-04-04","5","A320","LRCV","EGGW","1"
"2019-04-04","5","C525","LFPB","LEBB","1"
"2019-04-04","5","A321","LHBP","EDDF","3"
"2019-04-04","5","A320","LLBG","LEBL","1"
"2019-04-04","5","B77W","VOBL","OMDB","2"
"2019-04-04","5","A320","OLBA","LIRF","2"
"2019-04-04","5","B738","ENGM","EGKK","3"
"2019-04-04","5","B738","LEAL","EGNT","2"
"2019-04-04","5","A320","NZAA","YSSY","2"
"2019-04-04","5","A320","OBBI","OMAD","2"
"2019-04-04","5","B738","OMDB","UGTB","1"
"2019-04-04","5","","LIMB","EGKB","1"
"2019-04-04","5","A319","EBBR","LHBP","3"
"2019-04-04","5","A320","EGGW","LRCV","1"
"2019-04-04","5","DH8D","EDDR","ELLX","2"
"2019-04-04","5","A321","LFPO","LPPT","1"
"2019-04-04","5","B738","LEAL","EGCC","2"
"2019-04-04","5","A320","EDDK","LSZH","1"
"2019-04-04","5","E75L","EPKK","EHAM","1"
"2019-04-04","5","A321","EDDF","ESGG","2"
"2019-04-04","5","","LFPG","LGAV","2"
"2019-04-04","5","B738","EDDV","LICZ","1"
"2019-04-04","5","A319","EDDM","ESSA","1"
"2019-04-04","5","A333","EGLL","KIAD","1"
"2019-04-04","5","A320","EKCH","EPGD","1"
"2019-04-04","5","","LEBL","EGGD","1"
"2019-04-04","5","B772","EDDF","K9X1","1"
"2019-04-04","5","A320","LSZH","LPPT","1"
"2019-04-04","5","B788","EGLL","RKSI","1"
"2019-04-04","5","A321","LCLK","UUEE","1"
"2019-04-04","5","","LCLK","EGGW","1"
"2019-04-04","5","B77W","EDDF","VTBS","1"
"2019-04-04","5","A319","EFHK","EGPH","1"
"2019-04-04","5","B738","ESSA","LSZH","1"
"2019-04-04","5","B738","EKCH","LFBD","1"
"2019-04-04","5","","LSGG","LFBO","1"
"2019-04-04","5","A320","LHBP","EBCI","1"
"2019-04-04","5","B738","LEZG","EGSS","1"
"2019-04-04","5","A306","GMTT","LEZL","1"
"2019-04-04","5","","EDNY","LSZH","1"
"2019-04-04","5","B738","LEJR","EDDL","1"
"2019-04-04","5","A320","EGGP","LHBP","1"
"2019-04-04","5","","VIDP","EGLL","1"
"2019-04-04","5","B772","KORD","EHAM","1"
"2019-04-04","5","A333","KIAD","FAOR","1"
"2019-04-05","6","A333","RKSI","WMKK","5"
"2019-04-05","6","CRJ9","KMSP","CYUL","1"
"2019-04-05","6","B744","KLAX","YSSY","1"
"2019-04-05","6","B788","WMKK","OTHH","1"
"2019-04-05","6","","NZCH","YMML","2"
"2019-04-05","6","A333","KEWR","LSZH","1"
"2019-04-05","6","A320","KJFK","TBPB","1"
"2019-04-05","6","A321","UUEE","LKPR","1"
"2019-04-05","6","A320","LOWW","ESSA","1"
"2019-04-05","6","B772","MMMX","LIRF","1"
"2019-04-05","6","B738","LEBL","LFOB","2"
"2019-04-05","6","A319","EBBR","LIMC","2"
"2019-04-05","6","","EDDB","LFHN","1"
"2019-04-05","6","B77W","OMDB","KSEA","1"
"2019-04-05","6","","EIDW","LIRU","1"
"2019-04-05","6","B738","LPFR","EGGD","1"
"2019-04-05","6","B789","RKSI","CYVR","1"
"2019-04-05","6","A319","EGLL","LIMC","2"
"2019-04-05","6","B738","LIMC","EBMB","1"
"2019-04-05","6","B77L","VHHH","OTHH","1"
"2019-04-05","6","B738","EHAM","EGBB","2"
"2019-04-05","6","","EGCN","EGJB","1"
"2019-04-05","6","B738","EHEH","LIRU","1"
"2019-04-05","6","","LEMD","LSGG","3"
"2019-04-05","6","A20N","EGCC","EDDF","2"
"2019-04-05","6","A388","EGLL","OMDB","6"
"2019-04-05","6","B788","EDDF","KDFW","1"
"2019-04-05","6","B738","LIPS","LKKL","1"
"2019-04-05","6","A320","LSZH","LEMG","2"
"2019-04-05","6","A321","LEMG","EDDF","2"
"2019-04-05","6","A333","RKSI","YBBN","1"
"2019-04-05","6","B738","EDSB","EGSS","1"
"2019-04-05","6","A320","LIRF","EDDS","1"
"2019-04-05","6","","RKSI","PANC","1"
"2019-04-05","6","A320","OBBI","OMAA","1"
"2019-04-05","6","E75S","CYYZ","KLGA","2"
"2019-04-05","6","","EGGD","EICL","1"
"2019-04-05","6","A333","LIPZ","OTBD","1"
"2019-04-05","6","","EGFF","LTBS","1"
"2019-04-05","6","","MMMX","KSAT","2"
"2019-04-05","6","CRJ9","CYVR","KSAN","2"
"2019-04-05","6","B772","LEMD","EGLL","1"
"2019-04-05","6","B738","LPPT","DAAG","1"
"2019-04-05","6","","FAGM","EGLL","1"
"2019-04-05","6","","EGGW","LPAR","1"
"2019-04-05","6","B738","LIRF","EFHK","1"
"2019-04-05","6","B772","ETAR","KBWI","1"
"2019-04-05","6","B763","ZGSZ","RJBB","1"
"2019-04-05","6","B789","LEBL","RKSI","1"
"2019-04-05","6","B788","VABB","VTBS","1"
"2019-04-05","6","A306","EKCH","EDAM","1"
"2019-04-05","6","B738","OMSJ","VABB","1"
"2019-04-05","6","A320","VOMM","OMSJ","1"
"2019-04-06","7","A320","WBKK","WBSB","2"
"2019-04-06","7","","KEWR","EDDF","1"
"2019-04-06","7","A321","OLBA","EDDF","1"
"2019-04-06","7","CRJ9","KJFK","CYYZ","2"
"2019-04-06","7","B772","KIAD","EDDF","2"
"2019-04-06","7","A306","EDDP","LSGG","1"
"2019-04-06","7","B752","CYMX","OA16","1"
"2019-04-06","7","E45X","KEWR","CYYZ","1"
"2019-04-06","7","","EDDT","LOWW","4"
"2019-04-06","7","A321","LEMD","EDDF","2"
"2019-04-06","7","B738","EBCI","LIRU","1"
"2019-04-06","7","B738","EICK","EGSS","3"
"2019-04-06","7","A320","EGGW","LEAL","3"
"2019-04-06","7","A321","LFPO","LEMD","2"
"2019-04-06","7","","LEMD","LFBD","1"
"2019-04-06","7","","RCSS","RKSS","1"
"2019-04-06","7","","EIDW","EGLC","1"
"2019-04-06","7","B77W","CYVR","RPLL","1"
"2019-04-06","7","A320","LIRF","EBMB","2"
"2019-04-06","7","E75S","ELLX","LIML","1"
"2019-04-06","7","CRJ9","ESSA","EFHK","2"
"2019-04-06","7","G650","RJBE","KSFO","1"
"2019-04-06","7","E190","LSZH","EHAM","1"
"2019-04-06","7","B752","BIKF","EDDF","1"
"2019-04-06","7","B738","EHAM","EDDM","2"
"2019-04-06","7","","EBBR","KIAD","1"
"2019-04-06","7","A320","LIEO","LSZH","1"
"2019-04-06","7","B772","EBMB","KORD","1"
"2019-04-06","7","B738","EBBR","EITM","1"
"2019-04-06","7","","LFMK","EIWT","1"
"2019-04-06","7","A319","EGPH","LSGG","2"
"2019-04-06","7","B738","UKBB","EDDT","1"
"2019-04-06","7","F2EX","LSZB","LGAV","1"
"2019-04-06","7","A320","LIEO","LEBL","1"
"2019-04-06","7","","LIMC","KMIA","1"
"2019-04-06","7","B738","EGSS","EPMO","2"
"2019-04-06","7","B738","LIRA","EHEH","1"
"2019-04-06","7","A319","EDDH","EGKK","1"
"2019-04-06","7","A321","LEMD","UUEE","2"
"2019-04-06","7","A332","LSZH","KJFK","1"
"2019-04-06","7","","LFML","LEMD","1"
"2019-04-06","7","E190","LIMC","LSZH","1"
"2019-04-06","7","A359","EFHK","VHHH","1"
"2019-04-06","7","PAY1","EDDE","LSZV","1"
"2019-04-06","7","B773","RPLL","RKSI","1"
"2019-04-06","7","B748","ELLX","VHSK","2"
"2019-04-06","7","","LEBL","EBBR","1"
"2019-04-06","7","B736","CYVR","KSNA","1"
"2019-04-06","7","A346","SBGR","LEMD","1"
"2019-04-06","7","A319","EDDF","LFLL","1"
"2019-04-06","7","A319","LIRF","LPAR","1"
"2019-04-06","7","A320","VOBL","WIDD","1"
"2019-04-06","7","B763","EBBR","KI67","1"
"2019-04-06","7","","VIDP","OETH","1"
"2019-04-06","7","A320","OBBI","EDDF","1"
"2019-04-07","1","","CYUL","EDDM","1"
"2019-04-07","1","A332","SBKP","KHWO","1"
"2019-04-07","1","E75S","DAAG","LIRF","2"
"2019-04-07","1","A320","LEMD","LIRF","4"
"2019-04-07","1","B789","MMMX","EGLL","2"
"2019-04-07","1","A319","LOWW","EDDH","3"
"2019-04-07","1","A20N","EGGW","LSGG","1"
"2019-04-07","1","CRJ9","ESSA","EDDH","1"
"2019-04-07","1","","EKCH","ESGG","3"
"2019-04-07","1","A320","EIDW","EDDM","4"
"2019-04-07","1","B744","RCTP","ZGSZ","1"
"2019-04-07","1","E75S","LIRF","DAAG","2"
"2019-04-07","1","A320","EGLL","ELLX","2"
"2019-04-07","1","","EDLW","UKKK","1"
"2019-04-07","1","B738","EGSS","EPMO","4"
"2019-04-07","1","C750","EDDM","LSGG","1"
"2019-04-07","1","","EDNY","EGKK","1"
"2019-04-07","1","B738","LEMD","LIME","2"
"2019-04-07","1","E190","EDDF","LIRQ","1"
"2019-04-07","1","B733","EVRA","EFHK","1"
"2019-04-07","1","MD11","EDDF","OERK","1"
"2019-04-07","1","A321","EPWA","LOWW","1"
"2019-04-07","1","A320","EDDM","LHBP","2"
"2019-04-07","1","B738","DAAG","LFLL","1"
"2019-04-07","1","A388","EDDM","KHHR","1"
"2019-04-07","1","","EDDM","VIDP","1"
"2019-04-07","1","DH8D","ELLX","EDDM","2"
"2019-04-07","1","A320","EGLL","ESSA","2"
"2019-04-07","1","A319","ENGM","LIMC","1"
"2019-04-07","1","A320","EHAM","EGGD","2"
"2019-04-07","1","A319","LSGG","LFPO","1"
"2019-04-07","1","E75L","EHAM","EGNJ","2"
"2019-04-07","1","B788","EGKK","OTBD","1"
"2019-04-07","1","E190","LEMG","EBAW","1"
"2019-04-07","1","A319","EBMB","EGLL","1"
"2019-04-07","1","A321","CYYZ","KHHR","1"
"2019-04-07","1","A343","FARA","VHSK","1"
"2019-04-07","1","A320","LFPG","EPWA","1"
"2019-04-07","1","A319","LFPG","EDDH","1"
"2019-04-07","1","B738","LEZL","EDDK","1"
"2019-04-07","1","B738","EGCC","EINN","1"
"2019-04-07","1","GLF4","KBUR","CYYC","1"
"2019-04-01","2","A388","OMDB","CYYZ","1"
"2019-04-01","2","A306","EDDP","EFHK","1"
"2019-04-01","2","B752","LKPR","LHBP","1"
"2019-04-01","2","B738","LEBL","ENGM","4"
"2019-04-01","2","E195","ESSA","LOWW","3"
"2019-04-01","2","B738","LKPR","LIBD","1"
"2019-04-01","2","B738","LIME","LEMD","3"
"2019-04-01","2","A320","LEBL","GMTT","1"
"2019-04-01","2","A321","LPPT","EDDM","2"
"2019-04-01","2","A320","KOAK","MMMX","1"
"2019-04-01","2","B738","LEMD","EGCC","1"
"2019-04-01","2","A320","EFHK","LFPG","3"
"2019-04-01","2","A388","EDDF","KJFK","2"
"2019-04-01","2","A321","EKCH","EFHK","3"
"2019-04-01","2","B738","LIME","LHTM","1"
"2019-04-01","2","A321","EKCH","LIRF","1"
"2019-04-01","2","RJ85","EGLC","EIDW","6"
"2019-04-01","2","A333","EGLL","KJFK","3"
"2019-04-01","2","A388","EDDF","KSFO","1"
"2019-04-01","2","A320","EDDM","EFHK","2"
"2019-04-01","2","B772","EGLL","1AZ2","1"
"2019-04-01","2","B738","EICK","EGKK","1"
"2019-04-01","2","A320","EGCC","EDDM","1"
"2019-04-01","2","B739","LKVO","LFPG","2"
"2019-04-01","2","B738","EIKN","EGGW","1"
"2019-04-01","2","","OBBI","EGLL","2"
"2019-04-01","2","","OMDB","LPPT","1"
"2019-04-01","2","","LEAL","ESGG","1"
"2019-04-01","2","","EGPF","LIRF","1"
"2019-04-01","2","B738","YSSY","NZCH","1"
"2019-04-01","2","A320","EDDF","LTFJ","1"
"2019-04-01","2","B738","GMTT","LEMD","1"
"2019-04-01","2","B739","EHAM","EGPF","1"
"2019-04-01","2","A320","LFPG","EICK","1"
"2019-04-01","2","","EGLL","EDDM","1"
"2019-04-01","2","CRJ9","LKPR","EDDM","1"
"2019-04-01","2","BCS3","LSZH","EDAM","1"
"2019-04-01","2","","EDDL","LFPG","1"
"2019-04-01","2","","LIRF","EBBR","1"
"2019-04-01","2","A320","EGAA","LEAL","1"
"2019-04-01","2","A321","RPLL","RKSI","1"
"2019-04-01","2","B77W","VIDP","VHHH","1"
"2019-04-01","2","","LEJR","EDDL","1"
"2019-04-01","2","A319","EDDF","LFMY","1"
"2019-04-01","2","A321","RCTP","RJFF","1"
"2019-04-01","2","CL65","EDDB","EGGW","1"
"2019-04-01","2","B752","LOLO","EDBL","1"
"2019-04-01","2","BCS1","LSZH","EDDS","1"
"2019-04-01","2","","KORD","EHAM","1"
"2019-04-01","2","A306","EGNX","EBBR","1"
"2019-04-01","2","B739","KSFO","CYVR","1"
"2019-04-02","3","B772","KJFK","LFPO","1"
"2019-04-02","3","B752","KEWR","BIKF","1"
"2019-04-02","3","A319","EDDM","LPPT","2"
"2019-04-02","3","A318","EDDH","LFPG","2"
"2019-04-02","3","CRJX","EDDF","LEMD","2"
"2019-04-02","3","A319","LEBL","LIQL","2"
"2019-04-02","3","B738","ESSA","EHAM","4"
"2019-04-02","3","B737","EHAM","EDDT","3"
"2019-04-02","3","","LSGG","EGLL","5"
"2019-04-02","3","C56X","EDTY","LRBS","1"
"2019-04-02","3","A320","EGLL","EDDF","5"
"2019-04-02","3","","LSZH","LFMP","1"
"2019-04-02","3","B737","ENGM","ESSA","1"
"2019-04-02","3","B744","PANC","RCTP","1"
"2019-04-02","3","B738","EHAM","LIRF","3"
"2019-04-02","3","B789","EGLL","UUDD","1"
"2019-04-02","3","A319","LFPO","LEMD","2"
"2019-04-02","3","B748","PANC","VHHH","4"
"2019-04-02","3","","LKVO","ULLP","1"
"2019-04-02","3","B772","RKSS","RJTK","1"
"2019-04-02","3","A320","EGPH","EGJJ","1"
"2019-04-02","3","FA7X","EGKB","LSMP","1"
"2019-04-02","3","B748","UUEE","ENGM","1"
"2019-04-02","3","E190","KLGA","CYYZ","4"
"2019-04-02","3","B748","AL72","EGSS","1"
"2019-04-02","3","","LOWW","BIKF","1"
"2019-04-02","3","A321","LSZH","UUEE","1"
"2019-04-02","3","B738","EKCH","EGPH","1"
"2019-04-02","3","","EGKK","UKBB","1"
"2019-04-02","3","B77W","LTBA","KORD","1"
"2019-04-02","3","B748","EDDF","KIAD","1"
"2019-04-02","3","B77W","EGLL","SAEZ","1"
"2019-04-02","3","B77W","RPLL","OETH","1"
"2019-04-02","3","G450","RPLL","VTBD","1"
"2019-04-02","3","B737","EKCH","EHAM","1"
"2019-04-02","3","A20N","EGAA","LFPG","1"
"2019-04-02","3","B788","OTHH","LIRF","2"
"2019-04-02","3","C25A","LIME","LSZV","1"
"2019-04-02","3","B738","EDDK","LHBP","1"
"2019-04-02","3","A306","GMTT","LEZL","1"
"2019-04-02","3","BE20","GMTT","EBMB","1"
"2019-04-02","3","A320","OMDB","VOMM","1"
"2019-04-02","3","G300","GOOY","OETH","1"
"2019-04-02","3","E55P","CYVR","KBFI","1"
"2019-04-02","3","","LOWW","VTBS","1"
"2019-04-02","3","A343","KLDJ","EGLL","1"
"2019-04-02","3","","WMKK","VOMM","1"
"2019-04-03","4","B738","OPKC","OMDB","5"
"2019-04-03","4","B744","YSSY","VTBS","1"
"2019-04-03","4","B752","LFPG","EKCH","1"
"2019-04-03","4","C68A","LTFJ","EDDF","1"
"2019-04-03","4","B738","EDJA","LGSA","1"
"2019-04-03","4","A319","EDDS","LHBP","1"
"2019-04-03","4","A321","EKCH","ESSA","5"
"2019-04-03","4","B737","EDLP","LKPC","1"
"2019-04-03","4","","EDDT","LSZH","9"
"2019-04-03","4","A320","EDDH","LSZH","5"
"2019-04-03","4","","EGSS","EETN","1"
"2019-04-03","4","B738","ESSA","ENKJ","12"
"2019-04-03","4","B738","OMDB","LZIB","1"
"2019-04-03","4","B738","LTBA","LEMG","1"
"2019-04-03","4","B738","UUEE","EETN","1"
"2019-04-03","4","A388","KLAX","YSSY","1"
"2019-04-03","4","B738","LIME","EBCI","2"
"2019-04-03","4","","UUBW","UG27","1"
"2019-04-03","4","A321","KORD","MMMX","1"
"2019-04-03","4","","LSZH","LPPS","1"
"2019-04-03","4","B738","EGPK","LPFR","1"
"2019-04-03","4","AT76","EGPF","EIDW","4"
"2019-04-03","4","","LILB","LSZA","1"
"2019-04-03","4","B738","CYVR","RCTP","1"
"2019-04-03","4","A320","LFPG","OBBI","1"
"2019-04-03","4","","EDDF","UUEE","1"
"2019-04-03","4","B738","ESKN","EPKK","1"
"2019-04-03","4","A320","EDDL","EFHK","2"
"2019-04-03","4","B738","LZIB","EBCI","1"
"2019-04-03","4","A321","LFPO","LIMC","2"
"2019-04-03","4","E190","CYYZ","KOWD","1"
"2019-04-03","4","A321","LTBA","EGSS","1"
"2019-04-03","4","B738","EDDB","LGAV","1"
"2019-04-03","4","B763","OMDW","EKCH","1"
"2019-04-03","4","A320","EDDS","LTFJ","2"
"2019-04-03","4","E75L","CYUL","KORD","1"
"2019-04-03","4","","EDDK","LOWS","1"
"2019-04-03","4","A388","LFPG","KJFK","2"
"2019-04-03","4","B752","EKCH","BIKF","2"
"2019-04-03","4","B77W","EGLL","VABB","2"
"2019-04-03","4","A318","LFPG","LEBB","2"
"2019-04-03","4","","KORD","EGLL","2"
"2019-04-03","4","B733","LOWW","LROP","1"
"2019-04-03","4","B738","EDDB","LIRP","1"
"2019-04-03","4","C680","CYVR","6FD7","1"
"2019-04-03","4","B733","LSZH","LMML","1"
"2019-04-03","4","B772","SBGR","LIRF","1"
"2019-04-03","4","A321","LWSK","LZIB","1"
"2019-04-03","4","","EGGW","EHAM","1"
"2019-04-03","4","B738","LMML","LEBL","1"
"2019-04-04","5","A333","RJTT","RKSS","2"
"2019-04-04","5","A333","RJBB","RPLL","1"
"2019-04-04","5","","RJBB","RKSS","2"
"2019-04-04","5","A321","LBSF","EBCI","1"
"2019-04-04","5","","EHAM","OMDB","1"
"2019-04-04","5","B77W","VAJJ","OMDB","1"
"2019-04-04","5","A321","RKTN","RJFF","1"
"2019-04-04","5","B738","UUEE","EBMB","1"
"2019-04-04","5","A359","LIMC","LEBL","1"
"2019-04-04","5","A388","OMDB","WMKK","1"
"2019-04-04","5","A388","OMDB","YSSY","1"
"2019-04-04","5","E195","EDDM","LIPU","1"
"2019-04-04","5","","EGSS","LFML","1"
"2019-04-04","5","A333","EPWA","OTHH","1"
"2019-04-04","5","A321","LFPG","UKBB","1"
"2019-04-04","5","","EPKK","LFLL","1"
"2019-04-04","5","B752","BIKF","ENKJ","1"
"2019-04-04","5","A320","LTBA","EDDL","2"
"2019-04-04","5","DH8D","LOWW","LDZA","2"
"2019-04-04","5","A321","OBBI","VABB","2"
"2019-04-04","5","","LKPR","EDDF","1"
"2019-04-04","5","A320","RCTP","RKPK","1"
"2019-04-04","5","B738","LDSR","ENKJ","1"
"2019-04-04","5","B763","LSGG","KIAD","1"
"2019-04-04","5","E75S","KDCA","CYYZ","3"
"2019-04-04","5","B77W","OMDB","EDDL","1"
"2019-04-04","5","","LIPZ","EPWA","1"
"2019-04-04","5","B752","EINN","KEWR","1"
"2019-04-04","5","","EHAM","LOWW","1"
